,comment,rating
715,"Ürünün uzun kullanımı sonunda yorum yapıyorum; öncelikle Stanley olduğu için doğal olarak kaliteli, malzeme kalitesi güzel ve herhangi bir sızdırma yapmıyor bu yönden memnunum. Sıcak soğuk tutma süreleriyse büyük Stanleylerle karşılaştırılamayacak düzeyde. Beş altı saatlik bir süre veriyor o da bu seviyede makul sayılır, Stanley için daha uzun süreler bekliyoruz ister istemez .",4
716,mukemmel ve cok başarılı yalnız şöyle bı sıkıntımız var tutma yerı kırıldı sanırım en yakın zamanda yenısını sıparıs verıcem cunku benım ıse gıderken kahvelerım hep sıcak uzun yollarda yol arkadasım :),5
717,Ürünün paketlenmesi daha iyi olabilirdi kartona sarmak yerine daha iyi bir kutuya koyubilirdi Ürünün gövde kısmında tırnağa gelecek şekilde derin bir çizin var onun dışında ömür boyu garanti belgesi ve termosun altında olması gereken etiketi vardı çizik dışında başka bir sorun yok satıcı biraz daha özenli paketleme yapsa iyi olur Ürünü henüz kullanma sandım olmadı fakat kullanan yakınlarım tarafından tavsiye üzerine almış olduğum bir ürün bu markaya güveniyorum pişman olmayacağıma eminim,4
718,Tutma kısmının olması taşımada büyük rahatlık. Diğerleri taşırken sıkıntı oluyor.,5
719,"ilk aldığım arkadaş hasarlı ürünü gönderdi ve iade ettim şimdiki satıcı firmanın ürünü sıkıntısız, benim için önemli olan ise hepsiburada nın inanılmaz ilgisi
teşekkürler",5
720,Sıkıntısız ulaştı kırık çizik yok kutupayisi distbirutoru. Paketleme çok güzeldi. Ürün dünya kalitesinde ama kullandıkça göreceğiz bakalim,5
721,Ürünü yaklaşık 1 yıldır kullanıyorum. Gayet güzel tavsiye ederim.,5
722,"Ayrılmaz parçam, yaz ve kış. Dört dörtlük bir termos.",5
723,Yeşil sipariş vermiştim ve siyah renk geldi. Siyah isteseydim siyah sipariş ederdim.,2
724,Beyaz istedim siyahı gelmiş şaka mı,2
725,Şaşırtıcı bir şekilde sıcak tutmuyor 10 saat sonra kaynar koyduğum suyu soğumuş şeklide buluyorum şaka gibi,2
726,7 saat sıcak tutması gereken ürün 3 saatten sonra işi bitiyo ya sahte bir ürün yada arızalı gönderildi.,2
727,"Ürünün içinde dipte soyulmuş bir yer var. Yakınlaştırdığınızda görebilirsiniz. Yeni farkettim, iade süresi dolduğu için iade edemiyorum. Tavsiye etmiyorum.",1
728,Yeşil sipariş verdim siyah renkte geldi. Hepsiburada bunu hep yapıyor ne zaman bir ürün alsam hep yanlış gönderiyorlar.,1
729,Haki sipariş ettim siyah geldi,1
730,Ürünün yeşil rengini istedim siyah renk geldi. Çok da isteyerek yeşil renk almıştım. Nasıl iki renk karıştırılıyor anlamıyorum.,1
731,"Çok güzel bir ürün, çok hızlı şekilde elimize ulaştı.",5
732,Merhaba yeşil istedim siyah geldi bu neden şimdi iade ile uğraş,3
733,Sıcak tutmayan bir Stanley de ancak benim başıma gelebilirdi,3
734,Asla sıcak falan tutmuyor İzmir İstanbul arası kullanmak için aldım Balıkesir de ılıktı.,1
735,"Görünüşü kalitesi çok güzel, tutma yerini olması da avantajlı, paketleme ve kargo hızı da mükemmeldi, denedim asla sızdırmıyor. Fakat ağız kısmından içmeye çalışınca ilk 2 saat fazlasıyla yakıyor, ayrıca diğer markalara göre daha yüksek fiyat ödememeize rağmen yaz günü 32 dışarı sıcaklığında ağzını hiç açmadan suyu 5 saat bile sıcak diyebileceğim derece de tutamadı. Mug tasarımlar olarak demir kısım ve kapaktan fazlasıyla ısı kaybediyorlar. Görünüş olarak güzel kaliteli fakat fiyat performans kötü üzülerek iade",3
736,Rengini siyah almama rağmen yeşil geldi….,3
737,Ürünün ömür boyu garanti sürecini başlatmak için formu doldurup gönderdiğimde form kotası dolu uyarısı yapıyor sebebi nedir?,1
738,Kasım indirimlerinde fiyatını iki katına çıkarıp indirim yapmış gibi yapmasaydınız beş yıldız verirdim… ürün çok güzel ona lafım yok.,1
739,Resimde bir kapak aparatı daha var gibi görünüyordu fakat yok,3
740,Yeşil aldık siyah geldi.,3
741,"Paketleme çok kötüydü, termoslar çizilmiş",3
742,beş para etmez çay koydum 1 saatte abdest suyu gibi oldu yazık bi dünya para verdik 5 yıldız verenlere hic anlam veremiyorum,1
743,"ÖMÜR BOYU GARANTİSİ YOK.
QR kodda çıkan mür boyu garanti formunu doldurunca bu formun kotası doldu diyor.",1
744,"Paketleme çok kötüydü, termoslar çizilmiş",3
745,Hiç güzel değil gerçek stanley değil bu 7 saat bile sıcak tutmadı param boşa gitti iade günüde geçti almayın,1
746,Biraz daha ucuz olsa iyi olacak.,3
747,beş para etmez çay koydum 1 saatte abdest suyu gibi oldu yazık bi dünya para verdik 5 yıldız verenlere hic anlam veremiyorum,1
748,Kasım indiriminde 1000 Tlye çıkarıp 750 tlye düşürmüş hepsiburada indirimi bitirdi 800 tl ye çekmiş (2023),1
749,Beyaz diye sipariş ettiğim ürün siyah geldi. Siyah istesem zaten siyah alırdım değil mi?,1
750,Ne yazıkki sadece 2 saat civarında sıcak tutuyor sonrasında kahve buz gibi,1
751,Ürün çok güzel fakat paketleme yetersiz sadece kağıda sarılmıştı,3
752,Renk farklı geldi. O yuzden biraz kızdım.,2
753,Stanley ürünleri gibi özel kutusunda gelmedi. Kutup ayısı ile iletişime geçip orjinalliğini teyit ettim. Kargo hızlıydı. Sızdırma ve püskürtme sorunlarından çok şikayet var internette sanırım kullanım hatası kullanım kılavuzunda yazdığı şekilde kullanılırsa sıkıntı olmuyor.,5
754,"Ürünü kalitesinden dolayı tercih ettim. İlk defa kullandım az önce ve memnun kaldım diyebilirim. İçme kısmının kapakla korunuyor olması çok hoş. Satıcıdan da memnun kaldım, paketleme ve garanti açısından bir sorun yoktu. Sadece fiyatını takip etmek lazım ben biraz yüksekten aldım ne yazık ki.",5
755,"Diğer yorumlarda kapağından sızdırma yapıyor demişler, stanley’in böyle bir ürünü satmıcağını biliyosunuzdur bence. Pratik aç kapa mekanizması ve içim bölgesindeki hijyen amaçlı yaptıkları ekstra kapak çok başarılı.

2 saat sonrasında içeceğin yarısına geldiğimde hala dilim yanıyordu. Eski starbuckstan aldığım termosuma kıyasla çok çok çok daha iyi.",5
756,Ürün gayet güzel 👌🏻 Stanley kalitesi 👍🏻 Sert kartına sıkıca sarılmış şekilde geldi. Yaklaşık bir aydır kullanıyorum oldukça sıcak tutuyor çantaya kolaylıkla atabiliyorum sızdırma yapmıyor. Kapağı da içtiğiniz yerin temiz kalması açısından mükemmel. Elinizde tutarken de siyah halka apartı yardımcı oluyor. Ben tasarımını da ürünü de çok sevdim. Sorunsuz ürün teslim süreci için de satıcıya teşekkürler.,5
757,Çok hızlı geldi. Hasarsızdı. Kesinlikle damlama falan yapmıyor. Yorumlarda plastik tadı geliyor falan demişler ama bizde öyle bir durum olmadı. Babama aldı. Sanırım bir tane de kendime alacağım.,5
758,Kaliteli bir ürün. Ağız kısmında kapak olması toz pis kir gibi şeylerin önüne geçmesini sağlıyor. İçerisinde sıcak su varken su içmek istiyorsanız ağzınızın yanmaması için termosu ağzınıza yanaştırmadan önce su akış düğmesine basarak içerisindeki basıncı mutlaka alın.,5
759,ürün çok çok iyi 3. Stanley ürünüm hepsinden memnunum kampanya için teşekkürler,5
760,Bu Aynı üründen 4. Siparişimdi. Çok memnunum. Sağlık için Stanley kullanın kullandırtın.,5
761,Stanleyin kalitesi tartışılmaz.Satıcı paketlerken özenli davranmadığı için dışında çizikler vardı.,5
762,Ürün çok hızlı bir şekilde faturalı olarak elime ulaştı. Paketlemeside oldukça özenliydi. Şanal yapı markete çok teşekkürler👍,5
763,Her gün kendime kahve yapıp ise goturuyorum. Sıfır sızdırma ve kalitesi zaten tartışılmaz. Çok seviyorum,5
764,ÜRÜN GÜZEL KULLANIŞLI,5
765,Hediye olarak aldım. Kaliteli ürün ama haketmeyene verirseniz kıymeti olmuyor.,4
766,Her zamanki gibi Stanley kalitesi çok memnunum,5
767,Güzel paketleme hızlı kargo. Teşekkürler,5
768,"Alırken diğer mağazalara göre 5-10 TL daha pahalıydı ama yorumlar ve puanlar diğer mağazalara göre daha yüksekti. 
Zamanında teslimat, düzgün ambalaj, ayıpsız ürün, tşk ederiz",5
769,Ürün sıkıntısız elime ulaştı.,4
770,"Yorumlarda çok fazla hasarlı gönderim olduğu için endişeliydim ancak paketleme sağlamdı, bu satıcıyı tercih edebilirsiniz.",5
771,Hızlı bir şekilde sorunsuz ulaştı,5
772,Çok kaliteli kesinlikle tavsiye ederim.,5
773,Çok kaliteli kesinlikle tavsiye ederim.,5
774,Kahveye metal ve plastik tadı veriyor hoşuma gitmedi,2
775,Kapak kısmındaki yaylı tel paslandı. Ürünü yeni almama rağmen...,2
776,Ürünün kapağı kapalıyken görünen metal kısım hasarlıydı bu sebeple kaynar su olduğu gibi termosun dışını da ısıttı ve resmen elim yandı su 2 saat bile geçmeden soğudu,1
777,"Klasik Stanley kalitesi.. güzel paketlenmiş. Kargo bi tik geç fakat bu dönemde anlaşilir bir durum. Zaten urun sagliga zararli maddeler icermiyor her Stanley gibi.. Sadece bas ic oldugundan ictikten sonra hemen bırakılırsa bi damla icecek kaliyor kapagin üzerinde, ictikten 1 saniye sonra birakilirsa boyle bi sorun olmayacaktir. Zaten kalan su sadece 1 damla.. aksa da sorun teşkil etmez yani.Problem edilecek bir sey değil. Onun dışında ürün görüldüğü gibi çok şık. Sıcaklık tutuşu iyi. Sadece her termosta oldugu gibi içine siviyi koymadan bi sicak suyla çalkalayın ki celigin sogugu siviya gecmesin. Ayrica icerken dudak oturtma kismi oldugundan asla damlatmiyor. Yanliz ürün Çin menşeli, ABD diil. Bilginiz olsun..",5
778,Ürünü Yeşil Renk İstedim Siyah Gönderildi,1
779,Yeşil yazıyor neden siyah gönderildi?,1
780,Yeşil aldım siyah geldi,1
781,Urun arka tarafından ciddi akitma yapıyor,1
782,"Ürün kalite olarak tartışılmaz fakat benim aldığım travel muğ kapağı 2-3 hafta kullandıktan sonra kapanmamaya başladı ürünün çelik kısmında veya plastik kapak kısmında düşme, düşmeden kaynaklı kırılma, çatlak vs. de yok anlayamadım Stanley garantiye nasıl vereceğimi de bilmiyorum.",3
783,Gayet güzel paketlenmiş herhangi bir deforme yoktu ellerinize sağlık ürünü genelde sabahları işe giderken kullanıyorum 5 6 saat sıcaklığı tutuyor yeterli benim açımdan,5
784,kesinlikle tavsiye ederim,5
785,Herzaman mutluyum bu termostan. Tek sorunu kaybolunca çok ağır geliyor insana 😊😊,5
786,Şoktayım gerçekten 4 saat sıcak duruyor bursadan yola çıktım İstanbula gidene kadar kahve yudumlayıp,5
787,Ürün çok güzel ve kullanışlı tavsiye ederim.,5
788,Asla sıcak tutmuyor.,1
789,"Yeşil renk sipariş verdim, siyah renk geldi",1
790,Farklı bir renkte geldi,1
791,Bir haftadır sipariş hazırlanıyor ulaşım sağlayamadım.,1
792,Kahve yaptım 3 saat sonra soğumaya yakın ılık,1
793,Ömür boyu garantisini yapamıyorum,1
794,Hiç beğenmedim sıcak tutmuyor,1
795,Üst siyah bölümü sıcak oluyor ve uzun süre sıcak kalmıyor neden,1
796,Sıcak suyu 3 saat içinde sogutuyor,1
797,"Ne yazık ki aldıktan sonra indirime girdi, çok üzüldüm",1
798,Asla sıcak tutmuyor,1
799,"YouTube da baya giydirmişlerdi ama gün içinde denedim 5-6 saat sonunda bile hala içilebilir sıcaklıkta idi. Yani öyle ılık falan değil baya sıcak. Kaynar su ile doldurucaksanız ilk bir iki saat ağzınızı haşlar, dikkat etmeli. Sızdırma yok, swtch özelliği gayet başarılı. Müdailleri var ama ömür boyu garanti cezbetti. Beraberinde gelen karekod ile garantiyi aktif etmeyi unutmayın.",5
800,Karko teslim edildi deniyor karko gelmedi cakalmısınız siz,1
801,"Paketleme daha iyi olabilirdi, henüz kullanmdım ama orijinal ve hasarsız. Hasarsız ulaşmasında kargo firmasına teşekkür ederim.",5
802,"Kendim de uzun süredir kullanıyorum, bu sefer hediye olarak aldım. Taşıması, tutuşu, içmesi son derece pratik. Gerçekten 7+ saat sıcak tutuyor. Yalnız sonrasında hemen temizlemek gerekiyor koku kalmasını engellemek için. Tavsiye ederim.",5
803,Cok güzel paketlemişler hasarsız ve hızlı kargo ile elime ulaştı. Ürün gayet güzel görünüyor. Kullanınca eminim performansından da memnun kalırım Stanley neticede. Satıcı firmaya da samimi yaklasimlarindan ve ilgilerinden dolayı tesekkür ederim sorularımı ve taleplerimi hemen degerlendirip cevapladılar.,5
804,Bu tarz ürünler konusunda çok tecrübem yok yorum ve tavsiye üzerine ilk kez kullanıyorum fakat beklediğim kadar iyi ısı muhafazası yok özellikle kapak kısmının sıcak kaldığını fark ettim buda ürünün dışarıya ısı kaybettiğini gösteriyor 2 saat ideal sıcaklıkta +80 içiyorsunuz 5 saatte kahveniz artık ılık sızdırmazlığı tatmin edici kahve için bence uygun,4
805,"Öncelikle kargolama çok iyi, hatasız olarak geldi. Orijinal ürün. barkotundan teyit ve kayıt edebilirsiniz. Satıcının iletişimi de çok iyi.",5
806,"Üründe darbe, çizik, akıtma gibi hiçbir sorun yok. Ömür boyu garanti barkoduyla birlikte geldi. Kargo çok hızlıydı.",5
807,Orjinal ürün. kutupayisi.com da kaydını yapıp 25 yıl garantisini başlattım.,5
808,Aldigim en iyi mug. Hem kolay tutuluyor hem stanley kalitesi.,5
809,"Gayet güzel kullanışlı. Kış şartlarında bile uzun süre sıcak tutuyor.
Soğuk hiç denemedim.",5
810,İki günde ulaştı kaydını başarılı bir şekilde yaptım özenli paketlenmiş eksiksiz teşekkürler,5
811,"Defalarca kullandım, her şeyiyle mükemmel bi termos, verdiğin fiyatı hak ediyor",5
812,Harikulade kalite,5
813,Kaliteli herzamki gibi,5
814,Çok kullanışlı uzun süre sıcak ve soğuk tutuyor estetik.,5
815,"çok iyi paketleme ve kutupayısı garanti var,",5
816,"Hızlı kargo, kaliteli bir ürün",5
817,Çok kaliteli. Kişisel kullanım için boyutu da ideal. Öneriyorum.,5
818,Harikulade kalite,5
819,Güzel ürün ve paketleme gayet iyi. Daha bir kez kullandım. Sıcaklığını iyi korudu. Tavsiye ederim.,4
820,Parasının hakkını sonuna kadar veren ürün,5
821,Çok memnunum. Sızıntı vs olmuyor,5
822,Gayet memnun kaldım severek kullanıyorum,5
823,En az 5 saat kaynar en az 8 saat buzlu kalıyor sağlam ve kullanışlı tavsiye ederim,5
824,Ürün bence harika ürünün içini kaynar su ile çalkaladıktan sonra ortam sıcaklıgı 19 derce olan mutfakta 98 derece su ile 19:30 da doldurdum sabah 8:30 da açtığımda sıcaklık 48 derece idi yani hiç açılmadan 13 saatte 98 derceden 48 derece düştü bence daha ne olsun,5
825,"Çok iyi , orjinal ürün",5
826,daha kaliteli bir şey olamaz harika bir marka harika bir ürün,5
827,Kapağı çok kullanışlı değil ve sıcak tutma süresi çok az,3
828,akıtıyor,1
829,Ürün elime hızlo bir şekilde ulaştı. Resmi distribütörün etiketi mevcuttu ve ürün kaydını rahatlıkla yaptım. Paketleme ve güzel ikram için ayrıca çok teşekkür ederim. Ürünü almak isteyen herkese tavsiye ederim. Stanley kalitesi.,5
830,Çok kullanışlı isminin hakkını veren ürün,5
831,"Ürün hem fiyat hem kalite olarak çık iyi fakat hanım büyük dediği için, istemeye istemeye iade etmek zorunda kaldım.",5
832,"Anneme hediye olarak aldım, paketleme gayet güzel ve özenliydi, emeği geçenlere teşekkürler 💯",5
833,Çok iyi sadece tutulan kısmı katlanabilseymiş daha da iyi olurmuş.,5
834,Bence çok kullanışlı.. 4 saate kadar gayet sıcak tutuyor.. her gün kullanıyorum çok memnunum,5
835,Güzel ve kaliteli,5
836,Mükemmel 👍🏻 Çok kullanışlı,5
837,"Henüz kullanmadım ama teslimat kusursuzdu, o kadar iyi paketlenmişti ki açmak bir hayli zor oldu. Teşekkürler.",5
838,"Satıcıya teşekkür ederim, hızlı kargo güzel paketleme.. ve STANLEY kalitesi..",5
839,satıcıdan çok memnunum ancak kargom  haftada geldi satıcım siparişimi verdiğim gün kargoya teslim etti,5
840,"denedim güzel ürün 1.4lt almıştım daha önce 0,47aldım şimdide.
kargo şirketi sayesinde ürünüm kayboldu başka bir şehirde bulundu tekrar gönderildi.
Fatura gelseydi daha güzel olurdu, kargoda fatura yoktu.",4
841,"Gayet güzel bir ürün. Aldığım satıcı gayet güzel ambalajlamis,hiç zarar görmeden elime ulasti. Beklentilerimizi karşıladı. Teşekkürler.",5
842,Sağlam ve hızlı bir şekilde elime ulaştı. İçinden fatura çıkmadı o yüzden bir yıldızı kırıyorum.,5
843,Paketleme iyiydi. Ürün sorunsuz şekilde ulaştı. Gerçekten kaliteli bir ürün. Gönül rahatlığı ile alabilirsiniz.,5
844,"Ürün çok güzel, hemen her gün kullanıyorum. Saatlerce sıcak çay içebiliyorum. Çantamda taşıyorum bazen  ve hiçbir şekilde sızıntı yapmıyor. Hatta arkadaşlarımda almaya karar verdiler aynısından.",5
845,Ürün güzel ambalajlanmıştı sapasağlam teslim edildi. Gerisi ise Stanley kalitesi.,5
846,Daha iyi bir matara olamaz,5
847,Pahaliya almışım  sonradan ucuzladi,5
848,Bence dünyanın en iyi markası ve en iyi urinu,5
849,Çok hızlı ve sorunsuz geldi ama kullanma fırsatım olmadı,5
850,10 numara 5 yıldız Stanley Kalitesi Ortada,5
851,Harika bir performans ürünü.👏🏻👏🏻👏🏻👏🏻,5
852,Adı yeter kaliteyi söylememe gerek yok,5
853,Ürün ile gönderdiğiniz hediye için teşekkürler,5
854,Sorunsuz aldım kullanıyorum.,5
855,Parasının hakkını veren kaliteli ürün.,5
856,Verlen parayı Sonuna kadar hal eden tek şey,5
857,Harika çok kullanışlı,5
858,Keşke saha evvel alsaydık çok iş görüyor.,5
859,Güzel ve kullanışlı görevini yapıyor.,4
860,Gayet iyi,5
861,Çok kullanisli,5
862,Memnun kaldım,5
863,Süper,5
864,"Aslında 5 yıldız verecektim ama ürünü market poşetine sarıp, kırılmaya müsait bir şekilde göndermelerinden dolayı 2 yıldız düştüm. Ürün gayet güzel, kapasitesi kadar doldurunca sızma akma dökülme olayı yok. Kaynar halde 5-6 saat gayet iyi sıcaklık koruyor. Tek tavsiyen paketlemeye özen gösterilmesi...",3
865,"Firmanın gönderdiği ambalajlama şekli çok kötüydü, ürün orjinal kutusunda değildi. Ürünü koruyacak hiçbir önlem alınmamıştır. Ürün hasarlı çıktı. Belki defolu yolladılar, belki de kargoda ezildi. Sonuçta değişim ya da iade de almadılar... hiç tavsiye etmiyorum. 20 lira fazla verin başka yerden alın...",1
866,10 numara 5 yıldız bir ürun sürekli seyehat edenler ve çay tiryakileri değerlendirebilir.,5
867,Olumsuz yorumlar beni endişelendirse de sağlam bir şekilde kırıksız hasarsız orijinal ürünü aynı gün kargolanarak teslim aldım.,5
868,"abartıldığı gibi bir ürün değil, standart termoslara fark atmaz, belki azıcık daha iyi olabilir.",4
869,Ürün kullanışlı biraz hava kaçırıyor ama 5 6 saat sıcak tutuyor. Onun dışında güzel sayılır,4
870,"Ürün gayet güzel, paket iyi ama sarılı geldi orijinal kutusu varmı bilmiyorum ?",5
871,Denemek için kaynar su koydum içine. Üç saat sonra ağzımı yaktı. Başka diyecek birşey yok…,5
872,Stanley kalitesi ortada zaten. Satıcıya güzel paketlemesinden ve satış öncesi desteğinden dolayı ayrıca teşekkür ederim,5
873,Ürün gayet güzel  teşekkürler trentyol,5
874,Ürün sorunsuz elime ulaştı iiçindencıkan kağıtla ömür boyu hayat garantisi barkodu ile eşleştirdim sıcak soguk denediğim de yorumumu güncellerim.,4
875,"Sıcaklık testimde saatte bir yudum aldım ve 4.saatte sıcaklığını kaybetmişti bu yüzden bir yıldız kırdım. Yine de tavsiye ederim. Damlatma, akıtma yok. Tasarımı güzel.Kendi görüşümdür. Kesinle alın tavsiyesi değildir.",4
876,ağzına kadar doldurulduğu takdirde 6 saat boyunca yarı buzlu konulmuş sıvıyı buzlarından arınmış ancak soğuk bir şekilde muhafaza edebiliyor. tavsiye ederim.,5
877,Süper ürün kahvemi 3 ile 4 saat arası içilebilecek sıcaklıkta tutuyor,5
878,Gayet güzel paketleme ile geldi ürün de başarılı. Tutma yeri olduğunda. Kullanımı daha kolay oldu.,5
879,Kalitenin adresi belli,5
880,stanley işte başka söze gerek var mı? çok çok  çok iyi,5
881,Paketlenmesi ve ürün çok güzel,5
882,"Ürün çok kullanışlı, sıcak tutuyor. Satıcı da güvenli.",5
883,Son kuruşuna kadar hak ediyor,5
884,Hizli geldi.,5
885,Çok iyi paketlenmişti. Teşekkürler.,5
886,"Süper bir ürün , firma da çok iyi tşk ler.",5
887,Ideal ölçüde kullanışlı,5
888,Fiyat performans,5
889,orijinal ürün geldi gayet güzel,5
890,Ürün güzel sadece pahalıya geldi.,5
891,Buram buram kalite kokuyor. Contigo matraya fark atar.,5
892,Çok güzel paketlenmiş cok indirimli aldı.  Satıcıya cok teşekkür ederim.,5
893,zırh gibi paketleme ve saglam hiçbir deforme yok hiç bir eziklik yok barkodu da uzerindeydi,5
894,Daha önce aynı markanın farklı mug larını kullandım sızdırmadan dolayı iade ettim. Bu üründe hiç sızdırma yok. Fakat sıcak tutma süresinden pek emin olamadım. Eğer çok sıcak içmeyi seviyorsanız sizin için ideal olmayabilir.,4
895,Ürün son derece kaliteli ve kullanışlı.,5
896,Ürüne dicek yok kusursuz..,5
897,Diğer firmalara göre daha pahalı bir fiyata geldi. Araştırma yapmadan almanın azizliğini yaşıyorum,4
898,Gayet kullanışlı uygun fiyat memnun kaldım,5
899,Orjinal ve kutupayısı garantili. Gayet güzel paketlenmişti. Teşekkürler.,5
900,"Ürün hakkında söylenecek birşey yok, zaten en iyisi. Satıcı da hem hızlı hem ilgili. Teşekkürler.",5
901,Guzel,5
902,Süper ötesi,5
903,Mükemmel,5
904,Cok kotu kesınlıkle anında sogutuyor.,2
905,Sağlam ve sıkıntısız geldi. Kaliteli bir ürün.,5
906,Stanley daha ne olsun,5
907,Stanley kalitesi çok güzel,5
908,Kaliteli sağlam ürün,5
909,"Ürün kesin olarak çok iyi, marka tanınırlığının hakkını veriyor. Hızlı teslim ve özenli paketleme için teşekkürler.",5
910,"Ürünün kalitesini tartışmaya gerek yok. 1 yıldızı, ürünü 2 defa alıp 2sinde de iade etmeme sebep olan satıcılara (1incisi kapak iç muhteviyetı olmayışı ve kullanılmış kapak gönderilmesi; 2ncisi ise contigo marka ürün gönderip stanley travel mug faturası kesilmesi) ve hepsiburada ilgililerinin konuya seyirci kalmasına veriyorum.",1
911,Ürün kapağının içindeki mekanizma bozuk geldi,1
912,"Kesinlikle memnun değilim. Bu markaya, bu fiyata değmez.",1
913,"Ürünün kalitesini tartışmaya gerek yok. 1 yıldızı, ürünü 2 defa alıp 2sinde de iade etmeme sebep olan satıcılara (1incisi kapak iç muhteviyetı olmayışı ve kullanılmış kapak gönderilmesi; 2ncisi ise contigo marka ürün gönderip stanley travel mug faturası kesilmesi) ve hepsiburada ilgililerinin konuya seyirci kalmasına veriyorum.",1
914,Teşekkürler kargo hızlıydı ürün sorunsuz geldi,5
915,Ürün yorumları iyi olduğu için tercih ettim ancak sıcak tutmuyor.Ürünün  orjinalliğinden şüphe etti  .,3
916,Sıcaklık tutma konusunda performansı kötü,3
917,"Bir tane vardı bundan,beyazını kızım için aldım.Kaliteli bi ürün.Severek kullanıyoruz.Kargo için endişelerim vardı ama satıcı kargolamayı çok güzel yapmış,kat kat patpata sarılmıştı.",5
918,Süper teşekkürler,5
919,4-5 saat kadar sıcak tuttu çayımı. Sızdırmıyor. Çok kullanışlı bir termos.,5
920,Teşekkür ederim sorunsuz geldi kargo da gayet hızlıydı,5
921,Parasının hakkını veren bir ürün.,5
922,Stanley diyorum başkada birşey demiyorum.,5
923,Hızlı gönderi ürün güzel. Tek kötü yanı orijinal kutuda değil,5
924,Kaliteli ve içim rahat,5
925,resimde göründüğü gibi güvenilir satıcı alışveriş için teşekkürler,5
926,Harika ürün,5
927,Super,5
928,Süper ürün,5
929,Mü-kem-mel!,5
930,müthiş,5
931,Zamanında ve güzel şekilde paketleniş olarak geldi,5
932,Çok beğendim,5
933,Gayet güzel,5
934,Hiç elimden düşmüyor,5
935,"Ürün orijinal, paketleme ve kargı hızı çok iyiydi. Teşekkürler",5
936,Ürün sorunlu maalesef sadece 1 saat sıcak tutuyor.ben aldığıma pişman oldum eğer 1 saat sadece sıcak tutacaksa bu kadar paraya değmez,2
937,Sıcak tutması çok iyi ama çantada yan geldiğinde  ağzı açılıp dökülüyor,4
938,Ürün hemen soğutuyor. Orjinallik şüpem oluştu,1
939,Çok. Mükemmel,5
940,"Çok güzel bir ürün, hızlı teslimat.",5
941,"Tahmini teslim tarihinden bir gün önce gelen hepsiburada express kargoya sonsuz teşekkürler.
Ürünü zaten bile isteye aldım. Gelir gelmez 16:20 de içine kaynar su koydum ve 4 saat sonra baktığımda hala sıcaktı. Soğuk performansını bilmem, sıcağı kullanacağım zaten, oda döke saça yeter süreyi sunuyor. He bu arada sızdırmazlığını test etmek için baş aşağı koydum ve arada çalkaladım ki bakalım kaçak olacak mı diye, banamısın demedi 😂 stenley basmatik ve sızdırmazlığa firma olarak ömürboyu garanti veriyor zaten. Kafanız rahat alabilirsiniz.",5
942,İlgili satıcı. Hızlı geri dönüş. Teşekkürler,5
943,"Markanın iyi olduğunu biliyorum ancak ürün için aynı şeyi söyleyemeyeceğim. Kapak kısmından ciddi ısı kaybediyor ve içimi zor. Üç saat sonunda ( ara ara kullanmak koşuluyla) ılık denebilecek kadar soğutuyor.

Daha az para ödeyerek aynı performansı alacağım başka ürünler olacağını düşünüyorum.",3
944,"Ürün ile alakalı olarak daha önce yaptığım yorumda sıcak içeçek varken sızdırması, kullanıcı hatası yüzünden olduğunu gördüm  tuşa basıp basıncı  alınmadan test ve içim yapılmamalıdır!
Ayrıca bana gelen ürün etiketsiz ve kullanım kılavuzsuz idi. Kullanılmış olma ihtimalini düşünüyorum. Onun dışında gayet iyi ürün.",3
945,Ürün kapagi kırık geldi ama sıkıntısız iade ettim,1
946,"İçine kahve koyup, Oda sıcaklığında ağzını hiç açmadan (hiç yudumlamadan) bekletirsem 6 saat sonra halen içilebilir (biraz ılık) oluyor. Ancak kış soğuğunda dışarda birkaç saat ancak ısıyı koruyor. Eski cam termosum çok daha iyi ısıyı koruyor. Sonuç olarak abartılacak bir yönü yok.",3
947,Ürün kargoda daha özenli ve korumalı gelebilirdi. Şimdilik sızdırma yapmıyor ama iç akşamdaki kapak pek güvenilir gelmedi kendiliğinden dönüp sızdırma yapabilir. Çelik kalitesi sıcak soğuk süresi malum sorun yok. Siyah aldım ama yeşil rengini bulamadığım için. Şık ve kaliteli duruyor. En büyük artısı kanca ve incelik hasebiyle elde tutuşu zarif ve ağızlık korumalı. Bir yıldızı kargo ve iç aksamdan kırdım.,4
948,Gerçekten çok iyi,5
949,Ürün güzel. Kaliteli tek sıkıntı kargolamadan olamaz çünkü patpata sarılı idi geldiğinde. Büyük ihtimal darbeli ürün gönderildi. Alt kısmında ufakta olsa deforme olmuş. Gözüme batıyor. Talep oluşturdum. Olumsuz red verdiler,3
950,sızdırıyor arabanın koltuğu sırılsıklam olmuştu,2
951,Ürün Stanley e yakışmadı sıcak suyu çok çabuk sogutuyor firma ilgisiz bende başka 1.3 lt Stanley var mükemmel aldıgım 0.47 ml termos iyi degil,1
952,Kaliteli ürün.,5
953,En fazla 4 4.5 saat içilebilir seviyede sıcak tutuyor,3
954,Sanki söylenenden daha çabuk soğuyor ama kalitesine söylenecek söz yok. Ömür boyu garantili bir ürün.,5
